"Time","Events","Fp1","Fpz","Fp2","F7","F3","Fz","F4","F8","FC5","FC1","FC2","FC6","A1","T3","C3","Cz","C4","T4","A2","CP5","CP1","CP2","CP6","T5","P3","Pz","P4","T6","POz","O1","Oz","O2","AF7","AF3","AF4","AF8","F5","F1","F2","F6","FC3","FCz","FC4","C5","C1","C2","C6","CP3","CPz","CP4","P5","P1","P2","P6","PO5","PO3","PO4","PO6","FT7","FT8","TP7","TP8","PO7","PO8","BIP65","BIP66","BIP67","BIP68","AUX69","AUX70","AUX71","AUX72","Digi","Saw"
1:05:07.119,,-3530.5857,-2825.9361,-3151.5127,-1762.185,-1406.2097,10887.3948,-1422.7975,-1059.7237,-912.3095,8948.7946,700.8429,-2104.4412,1819.5618,-1591.3235,-157.6575,-128.9139,3222.1854,-3826.0579,-3017.2473,-4689.7258,-278.7372,3122.861,2204.5564,-64.8247,311.4714,-4595.9736,1671.5774,2890.0436,796.3422,243.1526,307.0762,545.0428,-2038.0533,-2790.9767,-3023.9596,-2188.7778,-1808.5461,2782.6277,357.5016,-1847.2939,1225.6935,12173.4627,-1807.6634,-1806.7807,5348.9338,-1094.2602,-3001.7261,-2153.892,-1001.4091,10286.4464,-224.4132,1469.9495,-2740.6801,2861.2265,-841.0666,601.8679,-4262.379,840.4966,-3633.6617,-2628.3907,-1681.3425,1323.0134,-534.9467,695.1604,7042.0643,4465.2023,-39492224,-39492224,38.726,714.9567,-1048573.3125,-1048573.3125,200,11001
1:05:07.120,,-3527.6249,-2823.0489,-3154.9148,-1759.2977,-1404.2604,10890.8522,-1421.3999,-1060.441,-909.4039,8950.321,699.4636,-2105.3975,1826.1638,-1582.4043,-155.2668,-127.7737,3218.6729,-3838.5447,-3008.5488,-4687.6477,-276.7143,3118.7417,2191.3524,-59.0503,312.7587,-4597.7758,1661.9227,2869.2997,796.6732,246.2605,308.0141,541.1074,-2033.1616,-2788.2734,-3019.4173,-2187.9502,-1804.2245,2785.7356,360.0762,-1844.4618,1229.6106,12176.7913,-1806.7807,-1802.4223,5350.5153,-1094.628,-3012.613,-2151.2438,-1001.3723,10280.3042,-217.4434,1470.7035,-2744.0822,2840.4458,-836.5243,603.4495,-4267.7305,836.2301,-3624.7609,-2627.3057,-1677.3335,1313.6345,-529.8159,692.8432,7035.5542,4453.0281,-39492224,-39492224,38.7948,714.7487,-1048573.3125,-1048573.3125,200,11002
1:05:07.120,,-3522.3286,-2817.0537,-3152.0644,-1756.1346,-1399.9755,10895.652,-1422.0987,-1060.2938,-905.3029,8950.2474,699.243,-2104.3125,1832.4531,-1570.9473,-153.0232,-132.4448,3212.972,-3847.9236,-2995.4919,-4685.2203,-278.7188,3111.0179,2178.0196,-55.832,315.8299,-4597.5,1654.5851,2849.5305,794.779,249.4052,310.4416,539.0845,-2026.2837,-2781.4323,-3016.5852,-2183.9044,-1797.8799,2788.9354,360.9589,-1840.1953,1231.468,12177.9131,-1807.8657,-1797.0892,5355.1128,-1101.138,-3024.4194,-2148.1175,-1001.5746,10272.5804,-211.9815,1469.9311,-2750.3348,2819.7019,-833.5267,602.8794,-4270.1947,831.5038,-3617.1475,-2626.5333,-1677.0209,1302.3062,-526.4321,690.3606,7031.913,4459.7589,-39492224,-39492224,38.8134,714.7823,-1048573.3125,-1048573.3125,200,11003
1:05:07.121,,-3517.5472,-2812.4562,-3147.3014,-1750.1211,-1392.8586,10902.4011,-1416.9495,-1055.7699,-900.2824,8952.1048,700.8061,-2101.4437,1827.2304,-1557.3755,-154.1266,-131.0839,3208.5401,-3857.5967,-2990.0485,-4682.6273,-277.9465,3105.6848,2167.9787,-57.1009,315.4437,-4601.7297,1646.5119,2835.5541,793.3446,237.9666,304.3913,534.395,-2018.9829,-2774.0763,-3008.8982,-2178.2403,-1791.2963,2794.3053,364.1404,-1835.7817,1233.8035,12178.1154,-1803.6176,-1794.7353,5354.2852,-1102.2782,-3036.943,-2147.1428,-1001.17,10265.9416,-210.1241,1471.9908,-2754.0864,2807.6564,-838.161,597.6566,-4273.3762,827.8258,-3607.5111,-2622.1749,-1674.5934,1293.2767,-530.2021,686.4619,7039.6184,4474.5812,-39492224,-39492224,38.8275,714.7296,-1048573.3125,-1048573.3125,200,11004
1:05:07.121,,-3511.4234,-2808.4104,-3141.4533,-1746.5902,-1389.5668,10910.603,-1412.7382,-1051.7609,-897.5056,8958.008,702.1118,-2098.8323,1809.5208,-1547.0036,-149.9153,-133.1252,3207.3447,-3864.4562,-2990.1404,-4681.009,-280.5762,3103.386,2163.1053,-56.0527,317.6505,-4603.0354,1640.0754,2825.8993,789.6666,230.1508,299.6834,529.1171,-2013.0246,-2769.9937,-3002.1859,-2171.3992,-1786.7356,2797.6339,363.5887,-1829.6395,1238.9527,12180.1199,-1797.7328,-1788.1884,5356.6576,-1102.5357,-3044.4645,-2145.5429,-1004.2779,10261.2153,-211.9447,1470.4644,-2758.3345,2801.0544,-844.4136,594.42,-4278.599,822.6215,-3601.4608,-2618.6808,-1669.9039,1286.5828,-536.2156,679.6024,7049.218,4498.6353,-39492224,-39492224,38.5766,714.5729,-1048573.3125,-1048573.3125,200,11005
1:05:07.122,,-3510.7981,-2805.3209,-3141.1407,-1742.3605,-1387.5623,10910.4007,-1409.7958,-1048.2116,-891.915,8957.2356,700.4199,-2094.29,1803.4153,-1544.006,-146.7154,-133.5114,3206.6827,-3864.8056,-2996.9263,-4678.6734,-281.7164,3100.131,2160.8985,-50.2231,315.8482,-4603.679,1632.2044,2816.2997,786.9081,227.7234,300.0696,521.4301,-2008.4454,-2765.3778,-3002.9031,-2167.1144,-1780.9244,2798.8844,367.4138,-1827.2304,1239.6883,12182.3083,-1795.7099,-1782.9657,5357.7426,-1102.5173,-3047.223,-2143.8878,-1005.0503,10255.0547,-206.4645,1469.1403,-2760.3758,2789.009,-845.1676,594.2545,-4280.2173,814.677,-3601.1666,-2613.8626,-1659.6975,1285.7552,-538.2753,673.3682,7048.7398,4518.6804,-39492224,-39492224,38.6342,714.5177,-1048573.3125,-1048573.3125,200,11006
1:05:07.122,,-3509.5476,-2808.7598,-3141.674,-1745.8179,-1388.0036,10912.2213,-1412.4255,-1048.0277,-893.3126,8956.0403,699.5372,-2096.791,1810.8633,-1550.0747,-149.2165,-135.424,3204.4575,-3861.0724,-3023.7206,-4676.6873,-282.6543,3097.8139,2168.512,-48.8438,317.3194,-4605.6467,1632.4435,2824.7775,783.9105,224.7074,302.0741,517.6417,-2008.2983,-2763.594,-2999.0044,-2167.6293,-1779.8577,2797.1925,366.8253,-1825.9431,1236.6355,12182.2163,-1795.8938,-1783.7013,5355.5542,-1105.4229,-3045.1633,-2146.021,-1003.6159,10256.2868,-199.1453,1470.2253,-2761.1849,2798.0569,-844.432,592.3787,-4279.1507,812.5438,-3604.7158,-2612.1524,-1650.1163,1297.0283,-536.0133,671.5292,7041.8252,4536.7394,-39492224,-39492224,38.6044,714.4752,-1048573.3125,-1048573.3125,200,11007
1:05:07.123,,-3512.8578,-2809.3667,-3143.2923,-1748.8154,-1390.1369,10911.7616,-1409.9429,-1050.0322,-896.0344,8953.999,700.1441,-2093.6279,1812.3713,-1558.9571,-151.4968,-135.4975,3209.6435,-3846.2501,-3064.3073,-4676.9264,-286.553,3099.3218,2189.072,-51.2897,312.4829,-4606.7685,1640.2409,2846.9559,780.9497,215.8434,293.3021,517.3475,-2010.5603,-2766.0767,-2999.8871,-2168.843,-1780.9611,2794.949,362.9818,-1823.7179,1234.8149,12180.8923,-1796.4271,-1785.3012,5354.9473,-1104.5586,-3030.7455,-2147.621,-1003.3768,10260.9395,-203.6876,1467.522,-2756.7529,2818.433,-851.2179,592.066,-4279.6656,811.1829,-3609.2949,-2610.2582,-1648.7922,1317.901,-542.8544,673.1843,7032.9612,4549.8147,-39492224,-39492224,38.412,714.4298,-1048573.3125,-1048573.3125,200,11008
1:05:07.123,,-3512.1773,-2808.8886,-3144.598,-1748.6315,-1392.1414,10911.7432,-1410.8256,-1053.9125,-896.5309,8954.2381,697.7902,-2096.6255,1786.9379,-1564.989,-155.8736,-136.6009,3215.1788,-3836.8712,-3080.3618,-4680.7147,-286.9576,3099.7448,2198.9475,-52.8712,312.8507,-4607.4857,1645.4085,2859.553,780.1038,212.5148,288.9621,511.8673,-2008.4638,-2766.1318,-3000.3469,-2168.7143,-1781.237,2794.6915,362.9818,-1823.9937,1232.3139,12180.598,-1796.0226,-1789.0344,5353.5864,-1101.3771,-3017.707,-2149.1289,-1003.2297,10266.953,-206.5197,1468.8461,-2756.9736,2834.653,-848.5146,589.2524,-4275.1049,809.2887,-3611.4466,-2608.8606,-1645.9785,1328.1994,-540.0223,669.7454,7039.6552,4564.5451,-39492224,-39492224,38.4711,714.3741,-1048573.3125,-1048573.3125,200,11009
1:05:07.124,,-3512.159,-2808.4656,-3145.021,-1748.466,-1389.9714,10913.9132,-1413.8967,-1059.2088,-897.4136,8953.4473,699.1878,-2097.1956,1760.3643,-1567.7843,-154.2921,-138.7342,3218.3787,-3832.0346,-3077.1619,-4678.7102,-285.8725,3099.5793,2193.8902,-45.1107,315.4253,-4605.0399,1645.0958,2861.3736,779.8463,207.8254,284.6036,502.3596,-2009.6408,-2766.5364,-2999.8871,-2168.089,-1781.3106,2794.5076,362.3198,-1824.5087,1234.3,12179.2556,-1797.8248,-1787.2873,5355.5909,-1103.2345,-3006.2317,-2147.0509,-1000.6183,10269.4541,-196.681,1467.945,-2756.1461,2838.5149,-839.4667,589.4547,-4276.1715,803.3855,-3613.966,-2607.4813,-1643.5327,1323.2157,-532.0227,662.1319,7065.769,4576.3882,-39492224,-39492224,38.6513,714.4059,-1048573.3125,-1048573.3125,200,11010
1:05:07.124,,-3511.5521,-2808.1162,-3146.5841,-1747.9143,-1389.4197,10915.4396,-1411.6532,-1059.2824,-896.5125,8954.2013,701.0268,-2100.469,1739.8595,-1570.0278,-157.069,-139.8559,3221.1556,-3834.8851,-3064.0314,-4679.2619,-286.3875,3101.7309,2187.8399,-41.7085,318.055,-4605.3341,1649.5278,2864.9229,778.3935,208.7081,281.6061,500.8333,-2007.6915,-2765.7089,-2998.4159,-2169.2108,-1779.3796,2794.6731,362.3749,-1824.5087,1234.3368,12180.1934,-1798.8914,-1788.4091,5354.3404,-1101.0829,-2997.6251,-2148.4669,-1000.8022,10275.1182,-195.4489,1466.8967,-2756.0541,2841.2182,-838.9886,588.9397,-4275.7117,798.2363,-3615.474,-2608.6399,-1640.2409,1314.2597,-530.1653,657.9574,7077.796,4572.6367,-39492224,-39492224,38.6156,714.3151,-1048573.3125,-1048573.3125,200,11011
1:05:07.125,,-3509.6579,-2808.0242,-3142.4096,-1744.788,-1386.0727,10916.0097,-1411.3773,-1059.2088,-894.3793,8953.0611,702.3693,-2097.6002,1730.5909,-1579.2596,-156.9586,-140.6467,3224.9255,-3835.6758,-3059.4339,-4681.1193,-286.7001,3102.4481,2183.0585,-45.0555,317.5401,-4606.4927,1651.5139,2864.3896,779.313,209.2782,281.8819,497.4495,-2006.2938,-2763.171,-2998.5998,-2164.9995,-1776.805,2796.1995,362.5037,-1822.4858,1232.0748,12184.3496,-1797.6593,-1793.7974,5354.2669,-1101.1012,-2989.1106,-2149.8829,-1002.1998,10276.8652,-196.1845,1468.6438,-2754.0864,2838.8091,-835.7519,591.3856,-4278.0841,790.8252,-3618.1589,-2608.4744,-1642.7051,1312.3656,-529.301,652.6795,7081.7315,4555.9018,-39492224,-39492224,38.5624,714.36,-1048573.3125,-1048573.3125,200,11012
1:05:07.125,,-3512.3796,-2806.0749,-3142.005,-1747.3994,-1388.3714,10917.6096,-1411.929,-1060.9191,-898.7009,8951.7002,700.2544,-2097.6553,1731.7863,-1586.8915,-159.1103,-138.8261,3227.5185,-3833.1196,-3058.8087,-4682.1675,-287.6564,3104.5446,2185.9457,-44.1176,315.4253,-4605.5548,1651.845,2872.3525,778.6142,206.299,281.698,498.3322,-2008.3535,-2763.9434,-2998.6182,-2163.1605,-1779.2141,2794.0846,361.4371,-1822.026,1232.0197,12181.3152,-1797.1627,-1798.7627,5351.6003,-1100.6047,-2984.1269,-2149.6439,-1002.6412,10281.6466,-195.3754,1466.6944,-2755.9805,2846.7904,-836.7266,589.6937,-4277.9002,795.0549,-3622.076,-2605.5687,-1643.2017,1314.8666,-528.2527,655.9529,7083.6257,4579.7536,-39492224,-39492224,38.6317,714.2809,-1048573.3125,-1048573.3125,200,11013
1:05:07.125,,-3510.6142,-2807.1783,-3141.6924,-1748.9442,-1391.0012,10916.9844,-1410.4946,-1059.6502,-899.3446,8952.3439,699.4453,-2097.9128,1735.7034,-1584.3169,-158.908,-141.1616,3228.3829,-3829.129,-3051.1033,-4683.1054,-289.9551,3105.317,2193.3017,-44.8164,313.2001,-4604.0836,1658.8148,2880.2786,774.3661,198.8327,270.5537,503.9044,-2010.0638,-2767.1984,-2998.2688,-2166.9672,-1782.5979,2791.8962,360.2049,-1822.8168,1230.0335,12178.9061,-1796.4087,-1798.0087,5349.7797,-1100.6967,-2977.0835,-2153.1931,-1003.4687,10283.1178,-196.9385,1462.6302,-2753.1669,2855.9486,-843.1263,585.4456,-4276.4106,801.2339,-3625.0552,-2608.787,-1644.6729,1321.5238,-535.8846,662.0952,7085.152,4641.8015,-39492224,-39492224,38.7689,714.2174,-1048573.3125,-1048573.3125,200,11014
1:05:07.126,,-3510.982,-2806.4059,-3140.3683,-1745.2294,-1390.4863,10912.7179,-1409.428,-1057.0388,-894.839,8954.6059,700.2176,-2093.536,1744.3099,-1575.0667,-156.4805,-140.2421,3229.1001,-3830.1404,-3053.8618,-4677.7171,-288.0977,3103.901,2189.9364,-38.8581,315.646,-4608.9753,1654.3092,2865.07,775.727,190.8146,263.0506,503.7573,-2008.8132,-2765.4146,-2997.9929,-2166.6178,-1782.414,2792.6502,360.0578,-1823.5524,1230.9714,12179.5866,-1795.195,-1794.6985,5350.2946,-1101.984,-2979.2719,-2152.8437,-1004.6457,10276.7365,-190.833,1460.6809,-2756.1461,2839.9493,-836.2301,581.7676,-4282.0747,800.3328,-3619.9244,-2610.9202,-1638.7513,1320.1813,-530.0917,660.5688,7084.6739,4695.3164,-39492224,-39492224,38.7553,714.3131,-1048573.3125,-1048573.3125,200,11015
1:05:07.126,,-3511.1291,-2806.5347,-3140.1109,-1742.4525,-1389.0519,10912.3685,-1409.2992,-1061.2501,-893.2942,8957.4563,703.0497,-2092.5981,1765.0722,-1568.0233,-151.46,-139.6169,3222.682,-3837.2206,-3051.6734,-4672.6967,-286.0564,3098.6782,2179.0679,-27.254,323.9215,-4607.5777,1638.7881,2833.6231,781.0785,197.1776,267.3906,495.2611,-2007.9857,-2761.2217,-2998.1952,-2166.8385,-1780.0416,2792.4663,360.7015,-1824.3432,1236.6907,12176.9016,-1793.7054,-1787.508,5351.6923,-1104.9264,-2988.9451,-2146.536,-1005.933,10268.2587,-179.7622,1464.3773,-2762.9136,2808.3185,-818.778,588.6639,-4287.1135,791.6343,-3608.0812,-2614.5063,-1634.5216,1307.0141,-511.3523,648.9463,7090.1909,4709.3112,-39492224,-39492224,38.5941,714.2775,-1048573.3125,-1048573.3125,200,11016
1:05:07.127,,-3510.1912,-2807.068,-3142.2993,-1740.0802,-1387.8197,10910.9157,-1414.191,-1064.7626,-890.5357,8955.6541,699.5188,-2097.7841,1795.526,-1564.4005,-149.5291,-138.679,3213.6341,-3856.8979,-3029.5318,-4666.9774,-282.9301,3095.699,2157.7539,-16.2935,330.9097,-4604.1388,1628.9494,2804.1072,791.3953,210.1241,284.291,493.2934,-2006.1835,-2762.84,-2999.2067,-2167.7948,-1776.2349,2795.942,361.0325,-1827.2304,1238.1067,12176.0373,-1798.0455,-1783.2783,5351.821,-1108.8802,-3008.8614,-2143.0419,-1004.0204,10259.0637,-169.3535,1471.4207,-2766.4628,2781.0645,-805.7946,602.1622,-4286.6538,789.6114,-3604.2745,-2621.9175,-1632.4251,1286.1046,-496.5668,650.1049,7092.3425,4701.0173,-39492224,-39492224,38.8021,714.024,-1048573.3125,-1048573.3125,200,11017
1:05:07.127,,-3510.5222,-2806.4795,-3141.6188,-1742.6732,-1388.0036,10908.9479,-1413.6761,-1066.7119,-895.9424,8955.4334,699.2246,-2099.715,1792.7307,-1560.3915,-150.6141,-139.5065,3208.9446,-3862.2494,-3024.9343,-4665.8004,-280.2084,3098.0529,2155.3264,-19.806,331.7924,-4603.6238,1630.8068,2807.822,795.5698,220.9926,295.7848,503.7573,-2011.3511,-2766.7019,-3000.7514,-2170.4613,-1780.2255,2792.4847,357.8326,-1831.7359,1236.2126,12174.6397,-1800.5465,-1781.7335,5351.5635,-1107.0228,-3024.7872,-2140.0443,-1004.2963,10258.7327,-172.2591,1472.3402,-2765.4882,2782.8116,-808.8658,604.8655,-4282.5344,799.1742,-3604.771,-2624.584,-1624.5358,1282.3715,-501.293,658.3804,7082.5039,4680.4756,-39492224,-39492224,38.6889,714.1334,-1048573.3125,-1048573.3125,200,11018
1:05:07.128,,-3512.6003,-2809.4771,-3144.3406,-1745.7627,-1390.6886,10906.594,-1415.0369,-1063.4937,-897.4688,8949.5118,696.7419,-2100.8,1768.5663,-1551.3068,-152.2692,-139.764,3209.1101,-3858.1852,-3036.1706,-4670.6002,-282.2865,3100.6091,2172.7785,-32.44,323.4985,-4603.2376,1641.4546,2837.6689,792.5538,225.8844,297.826,522.1657,-2011.3327,-2766.187,-3002.3146,-2171.8038,-1784.6208,2790.002,356.4718,-1831.8647,1233.2702,12176.3867,-1802.7901,-1783.076,5350.2027,-1111.1974,-3039.2785,-2143.6671,-1006.7789,10261.3073,-186.4562,1468.5702,-2758.1873,2811.3161,-830.1982,602.3093,-4276.7416,815.6149,-3603.1895,-2624.0875,-1624.5174,1302.1591,-523.8208,675.998,7079.6718,4662.9684,-39492224,-39492224,38.6771,714.1642,-1048573.3125,-1048573.3125,200,11019
